sha,name,package,certificate,filters,activities,receivers,services,permissions,http,hosts,domains,dns,fileswritten,cryptousage,filesread,sendsms,sendnet,recvnet
71f09573a3630e1c8e2cd4704849d23d8c6002ad6b14446b52294d7d2034f7a3,成人快播,com.yr.sx,08627ED9,20,23,4,7,29,2,6,3,6,23,0,22,0,2,2
fc93f9d880026024a573ec57955accfaa694947cfbc8241e4fe830ac04e05bcd,成人快播,com.yr.sx,77102546,20,23,4,7,29,2,6,3,8,26,0,18,0,2,1
afb0223446b57e9fd0007f522270993a06a53e5c7b73385dc3b36d44f3ab065d,成人快播,com.yr.sx,3EA6EA7F,20,23,4,7,29,4,3,3,6,14,0,16,0,4,3
87758f0347acda29d4123a723f14be68c374e522b70962045167b4ecc8f35f2b,成人快播,com.yr.sx,11C8E757,20,23,4,7,29,4,3,3,6,13,0,16,0,4,4
262f1e73a1fdd592164dc9ec36d56e79bcc6468e5f6deb7ae7dd104839e56657,成人快播,com.yr.sx,6D9A7555,20,23,4,7,29,2,6,3,6,22,0,19,0,2,2
94c29cc4a6bb1ecd731bc64aca14ee7149d67d33fd81e35f8c9e4142ffca0b28,Установка приложения,com.maxart.registration,50EDF548,1,3,0,0,15,0,0,0,0,0,0,1,0,0,0
5015bb1712c6de8bbda155f856c98623c264495b592d9cbe531b37e733b8b7cb,成人快播,com.yr.sx,288194C3,20,23,4,7,29,2,6,3,6,21,0,22,0,2,1
7c3fd324202d4f224093913187233f941e70513bbb0fde36befc5e1bde11f0a5,成人快播,com.yr.sx,2E089476,20,23,4,7,29,3,6,3,6,20,0,20,0,3,2
b38897ef5cf10d44f0aee5bbe5b5b7c26f5476ff4a37261559facb764470436c,Journey Wars_Super Fighting,com.midlet.Monk,5395B56F,9,6,5,10,12,0,1,1,2,28,0,30,0,0,0
f9b7c664dea30179d44bc4325a2baf1d309e9c9a33f7671b100701b3379d676c,成人快播,com.yr.sx,2216DA5A,20,23,4,7,29,3,3,3,6,15,0,15,0,4,4
5c50e669458bec5e49da743a65c30f276f625fa28664b97e831f07d218551640,成人快播,com.yr.sx,75357296,20,23,4,7,29,3,6,3,6,21,0,20,0,2,2
1f0f6e4cfffe5bcbc8d7d85358f460b0924cd7ea3dc0a505b0248f9d228f95ce,成人快播,com.yr.sx,6E45B37C,20,23,4,7,29,3,5,3,6,15,0,15,0,3,3
